"prompt_id","prompt_semantic_id","function_id","priority","model","language_code","content","chat","author","author_link"
"2435","20230321_cstymhqsby","email_management","0","chatGPT","jpn"," 電子メールを自動的に分類するためのメール分類規則を作成してください。","-","whm","-"
"2436","20230321_nuguaiatyr","email_management","0","chatGPT","jpn"," 私に設定メールを提供してください ","-","whm","-"
"2437","20230321_dggqwrsncm","schedule_management","0","chatGPT","jpn"," 簡単な会議招待を作成し、日付、時間、場所を含めてください。","-","whm","-"
"2438","20230321_tygzhgimvm","schedule_management","0","chatGPT","jpn","私に1週間の業務スケジュールを設定してください。会議、タスク、およびプロジェクトの締め切りを含めて。","-","whm","-"
"2439","20230321_qedoguhubf","schedule_management","0","chatGPT","jpn"," 毎週固定のチームミーティングをスケジュールするために、定期的なイベントを作成してください。","-","whm","-"
"2440","20230321_tutlphcmni","schedule_management","0","chatGPT","jpn"," 今後のプロジェクトのために詳細なスケジュールプランを作成します。 ","-","whm","-"
"2441","20230321_gvsilfwyxz","schedule_management","0","chatGPT","jpn","私のスケジュールを分析し、効率を上げるための提案をしてください。","-","whm","-"
"2442","20230321_ocuvzjltnt","task_management","0","chatGPT","jpn"," 簡単なタスクリストを作成し、優先度と締め切りを含めます。","-","whm","-"
"2443","20230321_alvyzhuhlp","task_management","0","chatGPT","jpn"," 私にプロジェクトを計画して、各段階のタスクと責任者を含めてください。","-","whm","-"
"2444","20230321_axojfetixw","task_management","0","chatGPT","jpn"," 私に効果的にタスクを管理するためのアドバイスを提供してください。","-","whm","-"
"2445","20230321_ucnfmjfafo","task_management","0","chatGPT","jpn"," 私のタスクリストを分析し、遅延の可能性がある重要なタスクを特定する。","-","whm","-"
"2446","20230321_pkezmuqufx","task_management","0","chatGPT","jpn"," 私の作業習慣やタスクリストに基づいて、適切なタスク管理方法を提案します。","-","whm","-"
"2447","20230321_xqjhxvarkm","note_organization","0","chatGPT","jpn"," 簡潔な[主題]のノートテンプレートを作成する。","-","whm","-"
"2448","20230321_rqgyklyxrd","note_organization","0","chatGPT","jpn"," これらの無秩序なノートに明確な構造とレイアウトを作成します。","-","whm","-"
"2449","20230321_uqlhswaqxy","note_organization","0","chatGPT","jpn"," アドバイスを提供し、ノートをより効率的に整理するお手伝いをしてください。","-","whm","-"
"2450","20230321_ckajcjapkf","meeting_notes","0","chatGPT","jpn"," 簡単な会議議事録を作成し、重要なポイントと決定事項を含めてください。","-","whm","-"
"2451","20230321_gizfqkxbqr","meeting_notes","0","chatGPT","jpn"," この会議の詳細な記録を作成し、参加者、議題、行動事項を含めてください。","-","whm","-"
"2452","20230321_guydosuzjn","meeting_notes","0","chatGPT","jpn"," 提供一些建議，幫助我更有效地記錄會議內容。","-","whm","-"
"2453","20230321_uyyyfmexpk","study_notes","0","chatGPT","jpn"," [テーマ]に関する学習ノートテンプレートを作成する。","-","whm","-"
"2454","20230321_jrwppfjfnh","study_notes","0","chatGPT","jpn"," これらの教材やカリキュラムの内容に基づいて、学習ノートをまとめてください。","-","whm","-"
"2455","20230321_dmuftvgdzb","study_notes","0","chatGPT","jpn"," これらのメモを分析し、学習効果を向上させるための提言をしてください。","-","whm","-"
"2456","20230321_femkblplpi","project_management","0","chatGPT","jpn"," プロジェクト計画の概要、キーの段階とタスクを含める。","-","whm","-"
"2457","20230321_kbfdfdzsmk","project_management","0","chatGPT","jpn","このプロジェクトのために、詳細なスケジュールとマイルストーンリストを作成してください。","-","whm","-"
"2458","20230321_imcakfwejw","project_management","0","chatGPT","jpn"," このプロジェクト計画を分析し、改善と最適化のためのいくつかの提案を提供してください。","-","whm","-"
"2459","20230321_fgihrbuqok","knowledge_base_and_resource_organization","0","chatGPT","jpn"," これらの[主題]に関するリソースの整理された知識データベースを作成します。","-","whm","-"
"2460","20230321_mdpcqarjgx","knowledge_base_and_resource_organization","0","chatGPT","jpn"," 私にアドバイスを提供して、これらのリソースをより良く整理して共有する方法を教えてください。","-","whm","-"
"2461","20230321_gatsqhsslj","knowledge_base_and_resource_organization","0","chatGPT","jpn","私が持っているリソースに基づいて、新しい学習教材や情報を発見するためのいくつかの提案を提供します。","-","whm","-"
"2462","20230321_sqmqwisbon","summarize_literature","0","chatGPT","jpn"," 以下の文献の主要な観点と結論をまとめる：{文献のタイトル}。","-","whm","-"
"2463","20230321_lyzqbqwqxv","summarize_literature","0","chatGPT","jpn"," 『作者』が『文献タイトル』で述べた中心論点を要約してください。","-","whm","-"
"2464","20230321_ltfsskxztf","summarize_literature","0","chatGPT","jpn","「文献タイトル」において、{作者}はどのような鍵となる方法と実験結果を提出しましたか？","-","whm","-"
"2465","20230321_ennltdmcna","summarize_literature","0","chatGPT","jpn"," 『文献タイトル』の簡単な背景と研究目的を提供してください。","-","whm","-"
"2466","20230321_lhvlqcsquw","summarize_literature","0","chatGPT","jpn"," 「文献タイトル」で、著者はどのような制限と将来の研究方向を提案しましたか？","-","whm","-"
"2467","20230321_bbnlbtttzv","summarize_literature","0","chatGPT","jpn"," 文献タイトルと分野の他の研究をどのように関連付けるか？","-","whm","-"
"2468","20230321_wihulceorh","summarize_literature","0","chatGPT","jpn"," 文献タイトル ","-","whm","-"
"2469","20230321_ogmchvxsjo","summarize_literature","0","chatGPT","jpn"," 「文献タイトル」の主要な貢献と示唆について概説してください。","-","whm","-"
"2470","20230321_uweqirwhor","experimental_data_analysis","0","chatGPT","jpn"," 統計手法を使用してデータセットを分析する方法は？ ","-","whm","-"
"2471","20230321_ttnggmsdxx","experimental_data_analysis","0","chatGPT","jpn"," 実験デザインの背景では、どのデータ分析方法が最適ですか？","-","whm","-"
"2472","20230321_onmdyhlzll","experimental_data_analysis","0","chatGPT","jpn"," データ分析の手順を説明してください。","-","whm","-"
"2473","20230321_nxdztbhkmz","experimental_data_analysis","0","chatGPT","jpn"," 可視化ツールを使用して、データセットの重要な発見を表示する方法は？ ","-","whm","-"
"2474","20230321_pninbjeahb","experimental_data_analysis","0","chatGPT","jpn"," 在实验结果中，哪些结果具有统计显著性？ ","-","whm","-"
"2475","20230321_myowhgemux","experimental_data_analysis","0","chatGPT","jpn","実験結果に基づいて、可能な解釈や結論を示してください。","-","whm","-"
"2476","20230321_rayvysucqq","experimental_data_analysis","0","chatGPT","jpn"," 実験仮説のデータセット内での有効性を検証する方法は？ ","-","whm","-"
"2477","20230321_rgviktangg","experimental_data_analysis","0","chatGPT","jpn"," どのように{統計ソフトウェア}を使って{実験データ}を処理するか説明してください。","-","whm","-"
"2478","20230321_erdegaudwo","help_with_paper_polishing","0","chatGPT","jpn"," 以下の要約を確認し、改善提案を提出してください：{要約}。","-","whm","-"
"2479","20230321_iyuutcpeuf","help_with_paper_polishing","0","chatGPT","jpn"," 以下の論文タイトルの魅力を高めるために改善する方法は何ですか：{論文タイトル}？","-","whm","-"
"2480","20230321_gilecmpgxg","help_with_paper_polishing","0","chatGPT","jpn"," 以下の段落の改良提案を提供してください：{段落}。","-","whm","-"
"2481","20230321_ahqliiwmgr","help_with_paper_polishing","0","chatGPT","jpn"," 以下の見解をより明確に表現する方法は何ですか：{見解}？","-","whm","-"
"2482","20230321_vfwazpcwpx","help_with_paper_polishing","0","chatGPT","jpn"," 以下の引用形式が正しいかどうかを確認してください：{引用}。","-","whm","-"
"2483","20230321_ezlymosdco","help_with_paper_polishing","0","chatGPT","jpn"," 論文の抜粋には、どのような不明瞭な部分や混乱を引き起こす部分がありますか？ ","-","whm","-"
"2484","20230321_pigguqwacp","help_with_paper_polishing","0","chatGPT","jpn"," 以下の結論をより説得力のあるものにするには、どのように改善すればよいですか：{結論}？","-","whm","-"
"2485","20230321_lbeyccmybx","help_with_paper_polishing","0","chatGPT","jpn"," 以下の論文に対して建設的な校正提案をしてください：{論文抜粋}。","-","whm","-"
"2486","20230321_uqqbnduche","let_chatgpt_play_the_role_of_reviewer","0","chatGPT","jpn"," 以下の論文要約を査読してください：{要約}。","-","whm","-"
"2487","20230321_kbmfxllpfj","let_chatgpt_play_the_role_of_reviewer","0","chatGPT","jpn"," 論文の抜粋には、どのような方法論や実験設計上の潜在的な問題があるのか？ ","-","whm","-"
"2488","20230321_utvwkypmmu","let_chatgpt_play_the_role_of_reviewer","0","chatGPT","jpn"," {論文タイトル}に関して、建設的なフィードバックと改善提案をしてください。","-","whm","-"
